"NUM_ID","NUM_IM","CODEBUR","LIEU_AF","MOTIF_AFFECT","FONCTION_AF","DIVISION_AF","SERVICE_AF","DIRECTION_AF","DATE_PS"
"2008DEC113","280 091","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","ABROGE","","","",
"2008DEC144","280 091","SID","SERVICE DE L'INSPECTION DOUANIERE","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","","",
"2014DEC300","280 091","SPCB","SERVICE DE PILOTAGE ET DE COORDINATION DES BUREAUX DES DOUANES","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","SPCB","DSE",
"2001DEC71","280 092","DGD","DIRECTION GENERALE DES DOUANES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",
"2004DEC61","280 092","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2015DEC405","278 746","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",27/07/15
"2015DEC408","282 302","14MA","MAMORY-IVATO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",09/08/00
"2015DEC409","282 305","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC410","282 306","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",22/07/15
"2015DEC411","282 309","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC412","282 310","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC413","282 315","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",27/07/15
"2015DEC414","282 317","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",20/07/15
"2015DEC415","282 320","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",29/06/15
"2015DEC416","282 322","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC417","282 323","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC418","295 736","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",13/07/15
"2015DEC419","295 737","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",09/08/00
"2015DEC420","295 742","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC421","295 746","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC422","295 747","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",13/08/15
"2015DEC423","295 750","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",13/07/15
"2015DEC424","295 767","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",13/07/15
"2015DEC425","295 771","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",05/06/15
"2015DEC426","261 144","13AB","ANTSIRABE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",09/08/00
"2015DEC427","282 302","13AB","ANTSIRABE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",09/07/15
"2015DEC428","273 263","32SA","SAMBAVA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",22/06/15
"2015DEC430","295 755","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",22/06/15
"2015DEC432","282 295","14MA","MAMORY-IVATO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",10/07/15
"2015DEC433","273 263","11AN","ANTANANARIVO","ABROGE","","","SPCB","DSE",15/07/15
"2015DEC455","273 268","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",15/07/15
"2001DEC211","203 079","DESD","DIRECTION DES ENQUETES ET DE LA SURVEILLANCE DOUANIERES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SVO","DLR",27/04/01
"2015DEC439","275 905","22TP","TOAMASINA-PETROLES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",18/08/15
"2015DEC443","295 737","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",04/09/15
"2015DEC446","273 274","14MA","MAMORY-IVATO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",27/11/15
"2015DEC447","273 275","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",12/11/15
"2015DEC448","295 752","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",12/11/15
"2015DEC449","295 756","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",12/11/15
"2015DEC450","282 316","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",14/07/15
"2015DEC451","282 316","22TP","TOAMASINA-PETROLES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",11/12/15
"2015DEC452","295 733","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",23/11/15
"2016DEC17","331 000","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",31/03/16
"2015DEC457","289 363","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"1989DEC17","246 911","12IV","IVATO-AEROPORT","","","","","",
"2014DEC598","246 911","11AN","ANTANANARIVO","NOMINATION SUR FONCTION","CHEF DES OPERATIONS COMMERCIALES","","SPCB","DSE",28/02/14
"2014DEC599","246 911","14MA","MAMORY-IVATO","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",02/09/14
"2007DEC721","246 915","CCSEAD","CELLULE DE COORDINATION,DE SUIVI ET D'EVALUATION DES ACTIONS DOUANIERES","NOMINATION D'UN CHEF DE DIVISION","CHEF DE DIVISION DE LA VALEUR ET DE LA SELECTIVITE","","CCSEAD","DGD",
"2007ART273","246 915","SAF/DNFP","SERVICE ADMINISTRATIF ET FINANCIER-DNFP","NOMINATION DE CHEF DE SERVICE","CHEF DE SERVICE","","SAF/DNFP","DNFP",
"2014DCR9","246 915","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","NOMINATION DE DIRECTEUR","DIRECTEUR","","","DRF",06/08/14
"2013DEC405","246 922","SED","SERVICE DES ETUDES ET DE LA DOCUMENTATION","COMPLEMENT D'EFFECTIF","","","SED","",
"2015DEC458","246 922","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","NOMINATION CHEF DE DIVISION","CHEF DE DIVISION REGLEMENTATION","REGLEMENTATION","SLR","DLV",12/11/15
"2015DCR3","246 915","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","ABROGATION DRF","COMPLEMENT D'EFFECTIF","","","DRF",
"2015DCR5","276 159","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","NOMINATION DIRECTEUR","DIRECTEUR","","","DRF",05/10/15
"2007ART274","246 923","SED","SERVICE DES ETUDES ET DE LA DOCUMENTATION","NOMINATION CHEF DE SERVICE","CHEF DE SERVICE","","SED","DLRE",
"2014ART179","246 923","SDC","SERVICE DE LA DOCUMENTATION ET DE LA COMMUNICATION","NOMINATION CHEF DE SERVICE","CHEF DU SERVICE SDC","","SDC","DRF",26/09/14
"2002DEC209","247 374","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","","","","","",06/08/03
"2015DEC459","247 374","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","CHEF DES OPERATIONS DIVERSES","OPDIV","SPCB","DSE",29/01/16
"2014ART180","249 598","SSOC","SERVICE DE SUIVI DES OPERATIONS COMMERCIALES","NOMINATION CHEF DE SERVICE","CHEF DU SERVICE SSOC","","SSOC","DSE",26/09/14
"2014DCR11","250 093","DGD","DIRECTION GENERALE DES DOUANES","NOMME DGD","DIRECTEUR GENERAL","","","DGD",19/05/14
"1995DEC17","249 855","12IV","IVATO-AEROPORT","COMPLEMENT D'EFFECTIF","","","","",
"1999DEC104","249 855","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","","","","SLF","DESD",
"2000DEC217","249 855","AUTRES","AUTRES BUREAUX","CHEF DE DIVISION","CHEF DE DIVISION ETUDES ET COORDINATION","ETUDES ET COORDINATION","SERVICE DE COORDINATION ET DU SUIVI DES RE7 BUDGTR","SG DU MBDPA ANTANANARIVO",
"2002DEC212","249 855","12IV","IVATO-AEROPORT","NOMINATION SUR FONCTION","CHEF D'ESCALE 12IV- ANNULEE","","","",
"2002DEC213","249 855","53TL","TOLIARA","COMPLEMENT D'EFFECTIF","","","","",
"2009DEC458","249 855","BMSMJN","BMS MAJUNGA","NOMINATION SUR FONCTION","CHEF DE LA BMS MAHAJANGA","","","DSE",
"1999DEC22","250 112","23MA","MAROANTSETRA","","","","","",
"2012DEC350","250 112","SE","SERVICE DES EQUIPEMENTS","","CHARGE D'ETUDES","","SE","DRF",25/10/12
"1996DEC17","250 115","42MG","MAHAJANGA","COMPLEMENT D'EFFECTIF","","","","",04/11/96
"1999DEC106","250 115","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","COMPLEMENT D'EFFECTIF","","","","",04/02/00
"1991DEC17","250 115","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","","",
"2015DEC461","250 115","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","NOMINATION SUR FONCTION","CHEF DE DIVISION","CONTROLE DES ENTREPRISES","SLF","DAJLF",08/06/15
"2002DEC214","250 861","22TP","TOAMASINA-PETROLES","NOMME CHEF DE VISITE","CHEF DE VISITE","","","",
"2004DEC273","250 861","ENSD","ECOLE NATIONALE SUPERIEURE DES DOUANES","NOMME DIRECTEUR PAR INTERIM","DIRECTEUR DE L'ENSD PAR INTERIM","","","DGD",
"2006DCR3","250 861","ENSD","ECOLE NATIONALE SUPERIEURE DES DOUANES","NOMME DIRECTEUR","DIRECTEUR DE L'ENSD","","","DGD",
"2007DCR3","250 861","DNFP","DIRECTION NATIONALE DE LA FORMATION PROFESSIONELLE","NOMME DIRECTEUR","DIRECTEUR DNFP","","","DGD",
"1992DEC8","256 358","SS","SERVICE DES STATISTIQUES","RECRUTEMENT ANALYSTE PROGRAMMEUR","ANALYSTE PROGRAMMEUR CONTRACTUEL","","SS","",21/05/92
"2006DEC545","257 112","BMSMJN","BMS MAJUNGA","NOMME CHEF SECTEUR","CHEF SECTEUR BMS MAJUNGA","","","",
"2014DEC604","258 865","SRAR","SERVICE DU RENSEIGNEMENT ET DE L'ANALYSE DES RISQUES","COMPLEMENT D'EFFECTIF","","","SRAR","DAJLF",
"2009DEC459","258 865","33VO","VOHEMAR","COMPLEMENT D'EFFECTIF","","","","",11/01/10
"2008DEC627","258 865","35NB","NOSY-BE","COMPLEMENT D'EFFECTIF","","","","",31/03/08
"2010DEC134","268 452","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","NOMME CHEF DE DIVISION","CHEF DE DIVISION CLASSEMENT,SUIVI ET ARCHIVAGE","","SLR","DLRE",
"2009DEC460","268 514","42MG","MAHAJANGA","NOMME RECEVEUR","RECEVEUR 42MG","","SOC","DSE",
"2014DEC605","268 514","SPCB","SERVICE DE PILOTAGE ET DE COORDINATION DES BUREAUX DES DOUANES","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",
"2015DEC463","268 514","34AS","ANTSIRANANA","NOMME ADJOINT AU RECEVEUR","ADJOINT AU RECEVEUR 34AS","","SPCB","DSE",18/05/15
"2006DEC92","271 021","BSTMM","BS TOAMASINA","NOMINATION","CHEF DE SECTEUR BMS TOAMASINA","","","",
"2009DEC462","271 021","35NB","NOSY-BE","NOMME RECEVEUR","RECEVEUR DES DOUANES 35NB","","SOC","DSE",
"2015DEC464","271 021","34AS","ANTSIRANANA","NOMME RECEVEUR","RECEVEUR DES DOUANES 34AS","","SPCB","DSE",03/11/15
"2004DEC275","271 151","SAF","SERVICE ADMINISTRATIF ET FINANCIER","NOMME CHEF DE DIVISION","CHEF DE DIVISION FINANCIERE","","","",
"2014ART184","271 151","SE","SERVICE DES EQUIPEMENTS","NOMINATION","CHEF DU SERVICE DES EQUIPEMENTS","","SE","DRF",26/09/14
"1998DEC56","271 229","SETDRI","SERVICE DES ETUDES DE LA TECHNIQUE DOUANIERE ET DES RELATIONS INTERNATIONALES","NOUVELLEMENT RECRUTEE","","","","",
"2002DEC217","271 229","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","NOMINATION","CHEF DE PROJET SYDONIA","","SE/DSCD","DSCD",
"2005ART331","271 229","SI","SERVICE DE L'INFORMATIQUE","NOMME CHEF DE SERVICE","CHEF DU SERVICE INFORMATIQUE","","","DISCD",
"2007ART275","271 229","SE/DSCD","SERVICE DES ETUDES","NOMME CHEF DE SERVICE","CHEF DU SERVICE DES ETUDES","","SE/DSCD","DSCD",
"2014DEC606","271 229","12IV","IVATO-AEROPORT","NOMINATION","COORDONNATEUR 12IV","","SPCB","DSE",
"2008DEC628","272 544","54TG","TAOLAGNARO","NOMME RECEVEUR","RECEVEUR DES DOUANES","","","",
"2014DCR12","272 544","DAJLF","DIRECTION DES AFFAIRES JURIDIQUES ET DES LUTTES CONTRE LES FRAUDES","NOMINATION DIRECTEUR","DIRECTEUR DAJLF","","","DAJLF",30/07/14
"2003DEC183","273 342","11AN","ANTANANARIVO","COMPLEMENT D'EFFECTIF","IVL","","","",
"2016DEC19","275 857","14MA","MAMORY-IVATO","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",26/09/16
"2016DEC20","289 227","SRH","SERVICE DES RESSOURCES HUMAINES","COMPLEMENT D'EFFECTIF","PLANTON","","SRH","DRF",28/04/16
"2004DEC216","273 259","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",13/10/04
"2015DEC382","273 259","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",14/07/15
"2014DEC432","273 261","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",10/10/14
"2001DEC180","275 843","DESD","DIRECTION DES ENQUETES ET DE LA SURVEILLANCE DOUANIERES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2004DEC212","275 843","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2006DEC325","275 843","BSTNR","BS ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2013DEC288","275 843","14MA","MAMORY-IVATO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",09/12/13
"2001DEC196","275 844","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2005DEC337","275 844","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2015DEC385","275 844","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",10/08/15
"2005DEC357","275 845","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2015DEC386","275 845","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",14/07/15
"2005DEC379","275 847","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2003DEC157","275 848","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2004DEC205","275 848","42MG","MAHAJANGA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2008DEC407","275 848","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2012DEC236","275 848","BSTMM","BS TOAMASINA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SAF","",
"2014DEC441","275 848","42MG","MAHAJANGA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",17/09/14
"2004DEC207","275 856","42MG","MAHAJANGA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",05/07/04
"2004DEC208","275 859","42MG","MAHAJANGA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2006DEC340","275 859","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2015DEC388","275 859","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",07/10/15
"2005DEC338","275 861","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",26/10/05
"2005DEC340","275 864","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",03/10/05
"2015DEC390","275 864","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",05/06/15
"2005DEC341","275 866","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",20/10/00
"2015DEC391","275 866","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",05/06/15
"2005DEC342","275 867","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2008DEC403","275 867","SOC","SERVICE DES OPERATIONS COMMERCIALES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2010DEC276","275 867","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",
"2005DEC359","275 868","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",20/10/00
"2010DEC271","275 868","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",20/10/00
"2015DEC393","275 868","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",14/07/15
"2001DEC183","275 869","41AL","ANALALAVA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2002DEC151","275 869","42MG","MAHAJANGA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","DSCD",29/07/02
"2005DEC343","275 870","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2015DEC394","275 870","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",05/06/15
"2005DEC360","275 872","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2015DEC437","275 872","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","DSE",18/08/15
"2001DEC184","275 874","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2015DEC395","275 874","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SPCB","",05/06/15
"2005DEC405","295 758","51MD","MORONDAVA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",21/07/05
"2005DEC406","295 759","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",03/01/06
"2005DEC407","295 760","SED","SERVICE DES ETUDES ET DE LA DOCUMENTATION","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",28/11/05
"2005DEC408","295 763","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",05/12/05
"2005DEC409","295 764","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",21/07/05
"2005DEC410","295 765","17ZO","ANTENNE DES DOUANES AMBOHIBAO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",28/11/05
"2005DEC411","295 766","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",01/12/05
"2005DEC412","295 767","16ZE","ANTENNE DES DOUANES ANOSISOA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",28/11/05
"2005DEC413","295 768","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",21/07/05
"2005DEC414","295 769","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",04/04/06
"2005DEC415","295 770","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",24/11/05
"2005DEC416","295 771","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",22/12/05
"2005DEC417","295 772","61MK","MANAKARA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2006DEC324","273 275","BSTNR","BS ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2006DEC328","295 733","BSTMM","BS TOAMASINA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",09/08/00
"2006DEC329","295 769","BSTMM","BS TOAMASINA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",09/08/00
"2006DEC330","273 286","BSTMM","BS TOAMASINA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",09/08/00
"2006DEC332","275 905","BSTMM","BS TOAMASINA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",09/11/00
"2006DEC333","282 303","BSTNR","BS ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",09/11/00
"2006DEC334","282 310","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",09/11/00
"2007DEC458","282 311","BMSTUL","BMS TULEAR","Complement d'effectif","COMPLEMENT D'EFFECTIF","","SRH (EX-SAF)","DRF",
"2007DEC459","295 763","13AB","ANTSIRABE","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","","",19/04/07
"2007DEC463","275 863","BMSDIE","BMS DIEGO","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC468","278 747","BMSFIA","BMS FIANARANTSOA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC470","279 623","BMSFIA","BMS FIANARANTSOA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC472","282 307","BMSMJN","BMS MAJUNGA","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","","",
"2007DEC473","282 313","BMSMJN","BMS MAJUNGA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC474","295 745","BMSFIA","BMS FIANARANTSOA","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","","",
"2007DEC475","295 760","BMSDIE","BMS DIEGO","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC476","295 772","BMSFIA","BMS FIANARANTSOA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC477","275 857","34AS","ANTSIRANANA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",09/07/07
"2007DEC479","259 200","61MK","MANAKARA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",29/05/07
"2007DEC480","282 296","63FI","FIANARANTSOA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC481","282 299","63FI","FIANARANTSOA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC485","275 915","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC486","282 295","53TL","TOLIARA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC487","282 302","13AB","ANTSIRABE","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC489","282 306","53TL","TOLIARA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC490","295 745","53TL","TOLIARA","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","","",
"2007DEC491","295 753","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC492","282 299","13AB","ANTSIRABE","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",
"2007DEC493","259 200","53TL","TOLIARA","Complement d'effectif","COMPLEMENT D'EFFECTIF","SOLDE","SRH","DRF",14/09/07
"2007DEC498","282 304","53TL","TOLIARA","COMPLEMENT D'EFFECTIF","COMPLEMENT D'EFFECTIF","","","",
"2008DEC393","282 303","24SM","SAINTE-MARIE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",02/08/01
"2008DEC397","282 295","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2008DEC398","282 309","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2008DEC399","295 747","12IV","IVATO-AEROPORT","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2008DEC405","282 300","SED","SERVICE DES ETUDES ET DE LA DOCUMENTATION","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2008DEC406","282 306","11AN","ANTANANARIVO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",22/09/08
"2008DEC408","275 863","53TL","TOLIARA","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2008DEC412","282 299","52MB","MOROMBE","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",
"2009DEC265","282 296","15ZS","ANTENNE DES DOUANES ANOSIZATO","Complement d'effectif","COMPLEMENT D'EFFECTIF","","","",12/09/00
